InvoiceID,SalesLineID_EU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_EU,VAT_RATE,VAT_Amount_EU,UnitPrice_Gross_EU,UnitCost_EU,CostAmount_EU,Shipping_Zone_EU,Shipping_Fee_EU,Currency,Quantity,CustomerType_EU,GDPR_Consent_EU,PreferredLanguage_EU,CustomerTenureDays_EU,LoyaltyScore_EU,Brand_EU,ProductSize_EU,EcoLabel_EU,ReturnWindowDays_EU,VAT_Class_EU,IntraEU_Flag_EU,InvoiceType_EU,Carrier_EU,ShippingMethod_EU,EstimatedDeliveryDays_EU,FreeShippingFlag_EU,LineDiscountRate_EU,LoyaltyMember_EU,LoyaltyTier_EU,ContactEmail_EU,ContactPhone_EU,ContactChannel_EU,MarketingOptIn_EU,PreferredContactHours_EU,AccountStatus_EU
EU_542369_R7,EU_LN_305019,4/30/25 0:18,12645,5,ACTIVE,Germany,EU,22551,PLASTERS IN TIN SPACEBOY,MISC,OTHER,UNKNOWN,1.65,0.19,0.31,1.96,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,28,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_551258_R2,EU_LN_97718,6/23/25 23:12,12621,23,LOYAL,Germany,EU,22386,JUMBO BAG PINK POLKADOT,BAG,OTHER,PINK,2.08,0.19,0.4,2.48,1.25,12.5,EU_CENTRAL,5.99,EUR,10,B2B,1,DE,139,69,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.1,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,1,16-20,ACTIVE
EU_559362_R7,EU_LN_319300,10/8/25 19:53,12635,2,NEW,Germany,EU,23240,SET OF 4 KNICK KNACK TINS DOILEY ,MISC,OTHER,UNKNOWN,4.15,0.19,0.79,4.94,2.49,14.94,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,9,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_563548_R4,EU_LN_195074,10/27/25 23:40,12528,8,ACTIVE,Germany,EU,37500,TEA TIME TEAPOT IN GIFT BOX,BOX,OTHER,UNKNOWN,4.95,0.19,0.94,5.89,2.97,35.64,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,198,22,GIFT_LINE,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,SILVER,c12528@loyal.eu,+49 555 528 528,EMAIL,1,8-16,ACTIVE
EU_564079_R9,EU_LN_409964,12/7/25 3:05,12627,7,ACTIVE,Germany,EU,20665,RED RETROSPOT PURSE ,MISC,OTHER,RED,2.95,0.19,0.56,3.51,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,0,DE,31,38,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_562537_R10,EU_LN_451095,11/27/25 2:12,12517,6,ACTIVE,Germany,EU,22367,CHILDRENS APRON SPACEBOY DESIGN,MISC,OTHER,UNKNOWN,1.95,0.19,0.37,2.32,1.17,9.36,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,63,35,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_566267,EU_LN_26869,10/25/25 0:42,12647,13,ACTIVE,Germany,EU,21787,RAIN PONCHO RETROSPOT,MISC,OTHER,UNKNOWN,0.85,0.19,0.16,1.01,0.51,12.24,EU_CENTRAL,0.0,EUR,24,B2C,1,DE,279,47,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_565261,EU_LN_25342,10/15/25 22:03,12474,30,LOYAL,Germany,EU,22322,BIRD DECORATION GREEN POLKADOT,MISC,OTHER,GREEN,0.85,0.19,0.16,1.01,0.51,6.12,EU_CENTRAL,5.99,EUR,12,B2B,1,DE,269,98,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_570637,EU_LN_31262,11/23/25 23:44,12530,5,ACTIVE,Germany,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,18.0,0.19,3.42,21.42,10.8,21.6,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,277,30,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_549680_R9,EU_LN_397028,7/27/25 0:12,12701,2,NEW,Germany,EU,21829,DINOSAUR KEYRINGS ASSORTED,MISC,OTHER,UNKNOWN,0.21,0.19,0.04,0.25,0.13,4.68,EU_CENTRAL,0.0,EUR,36,B2C,1,DE,0,8,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_539403_R3,EU_LN_130287,2/19/25 23:31,12647,13,ACTIVE,Germany,EU,21789,KIDS RAIN MAC PINK,MISC,OTHER,PINK,0.85,0.19,0.16,1.01,0.51,12.24,EU_CENTRAL,0.0,EUR,24,B2C,1,DE,11,47,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_567305_R5,EU_LN_241954,12/7/25 0:38,12621,23,LOYAL,Germany,EU,20750,RED RETROSPOT MINI CASES,MISC,OTHER,RED,7.95,0.19,1.51,9.46,4.77,9.54,EU_CENTRAL,5.99,EUR,2,B2B,1,DE,284,69,RETRO_CO,XS,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,1,16-20,ACTIVE
EU_576629,EU_LN_38143,12/29/25 19:47,12621,23,LOYAL,Germany,EU,23156,SET OF 5 MINI GROCERY MAGNETS,MISC,OTHER,UNKNOWN,2.08,0.19,0.4,2.48,1.25,15.0,EU_CENTRAL,5.99,EUR,12,B2B,1,DE,341,69,HOME_LINE,XS,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,1,16-20,ACTIVE
EU_576910_R8,EU_LN_381533,2/24/26 21:01,12477,9,ACTIVE,Germany,EU,21523,DOORMAT FANCY FONT HOME SWEET HOME,MISC,OTHER,UNKNOWN,7.08,0.19,1.35,8.43,4.25,42.5,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,288,39,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_571328_R6,EU_LN_290066,1/10/26 22:37,12473,9,ACTIVE,Germany,EU,20726,LUNCH BAG WOODLAND,BAG,WOOD,UNKNOWN,1.65,0.19,0.31,1.96,0.99,9.9,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,138,33,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.1,0,NONE,,,NONE,1,16-20,ACTIVE
EU_560545_R6,EU_LN_277473,10/12/25 23:48,12569,35,LOYAL,Germany,EU,22551,PLASTERS IN TIN SPACEBOY,MISC,OTHER,UNKNOWN,1.65,0.19,0.31,1.96,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2B,1,DE,108,87,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12569@loyal.eu,+49 555 569 569,APP,1,16-20,ACTIVE
EU_542621_R1,EU_LN_47879,3/22/25 20:15,12528,8,ACTIVE,Germany,EU,21843,RED RETROSPOT CAKE STAND,MISC,OTHER,RED,10.95,0.19,2.08,13.03,6.57,6.57,EU_CENTRAL,5.99,EUR,1,B2C,1,DE,0,22,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,SILVER,c12528@loyal.eu,+49 555 528 528,EMAIL,1,8-16,ACTIVE
EU_567578_R7,EU_LN_328108,12/22/25 21:57,12701,2,NEW,Germany,EU,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,BOX,WOOD,UNKNOWN,2.95,0.19,0.56,3.51,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,162,8,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,0,NONE,,,NONE,1,8-16,NEW
EU_549614_R9,EU_LN_396968,7/26/25 22:48,12720,29,LOYAL,Germany,EU,22197,SMALL POPCORN HOLDER,MISC,OTHER,UNKNOWN,0.85,0.19,0.16,1.01,0.51,6.12,EU_CENTRAL,5.99,EUR,12,B2B,1,DE,126,93,HOME_LINE,S,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12720@loyal.eu,+49 555 720 720,APP,0,10-18,ACTIVE
EU_559710_R11,EU_LN_491129,11/9/25 21:35,12474,30,LOYAL,Germany,EU,20682,RED RETROSPOT CHILDRENS UMBRELLA,MISC,OTHER,RED,3.25,0.19,0.62,3.87,1.95,11.7,EU_CENTRAL,5.99,EUR,6,B2B,0,DE,217,98,RETRO_CO,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_C548356_R5,EU_LN_224703,6/17/25 2:22,12472,13,ACTIVE,Germany,EU,22444,GROW YOUR OWN PLANT IN A CAN ,MISC,OTHER,UNKNOWN,1.25,0.19,0.24,1.49,0.75,-2.25,EU_CENTRAL,5.99,EUR,-3,B2C,1,DE,119,51,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_549680_R9,EU_LN_397029,7/27/25 0:12,12701,2,NEW,Germany,EU,22149,FELTCRAFT 6 FLOWER FRIENDS,MISC,OTHER,UNKNOWN,2.1,0.19,0.4,2.5,1.26,7.56,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,8,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,8-16,NEW
EU_547821_R11,EU_LN_481501,7/24/25 2:00,12621,23,LOYAL,Germany,EU,23154,SET OF 4 JAM JAR MAGNETS,MISC,OTHER,UNKNOWN,1.85,0.19,0.35,2.2,1.11,133.2,EU_CENTRAL,0.0,EUR,120,B2B,0,DE,106,69,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,0,16-20,ACTIVE
EU_567298,EU_LN_27521,11/1/25 23:39,12497,1,NEW,Germany,EU,21495,SKULLS AND CROSSBONES WRAP,MISC,OTHER,UNKNOWN,0.42,0.19,0.08,0.5,0.25,31.25,EU_CENTRAL,0.0,EUR,125,B2C,1,DE,0,19,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_537594,EU_LN_692,1/19/25 23:38,12647,13,ACTIVE,Germany,EU,22244,3 HOOK HANGER MAGIC GARDEN,MISC,OTHER,UNKNOWN,1.95,0.19,0.37,2.32,1.17,14.04,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,1,47,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_553842_R6,EU_LN_271305,8/12/25 23:34,12524,8,ACTIVE,Germany,EU,21967,PACK OF 12 SKULL TISSUES,MISC,OTHER,UNKNOWN,0.29,0.19,0.06,0.35,0.17,8.16,EU_CENTRAL,0.0,EUR,48,B2C,1,DE,129,33,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_546920_R6,EU_LN_266342,6/11/25 21:05,12471,49,LOYAL,Germany,EU,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,BOX,WOOD,UNKNOWN,2.95,0.19,0.56,3.51,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2B,1,DE,105,87,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,GOLD,c12471@loyal.eu,+49 555 471 471,APP,1,16-20,ACTIVE
EU_540458_R9,EU_LN_388476,4/23/25 23:38,12501,2,NEW,Germany,EU,84826,ASSTD DESIGN 3D PAPER STICKERS,MISC,PAPER,UNKNOWN,0.21,0.19,0.04,0.25,0.13,7.8,EU_CENTRAL,0.0,EUR,60,B2C,1,DE,0,22,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,10-18,NEW
EU_549680_R7,EU_LN_311284,7/13/25 0:12,12701,2,NEW,Germany,EU,21088,SET/6 FRUIT SALAD PAPER CUPS,MISC,PAPER,UNKNOWN,0.19,0.19,0.04,0.23,0.11,2.64,EU_CENTRAL,0.0,EUR,24,B2C,0,DE,0,8,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,8-16,NEW
EU_571824_R5,EU_LN_247881,1/5/26 22:59,12472,13,ACTIVE,Germany,EU,16161U,WRAP SUKI AND FRIENDS,MISC,OTHER,UNKNOWN,0.42,0.19,0.08,0.5,0.25,6.25,EU_CENTRAL,0.0,EUR,25,B2C,0,DE,321,51,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_554106_R11,EU_LN_485973,9/20/25 1:15,12710,4,NEW,Germany,EU,22380,TOY TIDY SPACEBOY  ,MISC,OTHER,UNKNOWN,2.1,0.19,0.4,2.5,1.26,6.3,EU_CENTRAL,5.99,EUR,5,B2C,0,DE,0,19,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_556114_R5,EU_LN_230533,8/26/25 20:46,12569,35,LOYAL,Germany,EU,POST,POSTAGE,MISC,OTHER,UNKNOWN,18.0,0.19,3.42,21.42,10.8,10.8,EU_CENTRAL,5.99,EUR,1,B2B,1,DE,68,87,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12569@loyal.eu,+49 555 569 569,APP,1,16-20,ACTIVE
EU_565765,EU_LN_25881,10/20/25 1:29,12526,3,NEW,Germany,EU,23344,JUMBO BAG 50'S CHRISTMAS ,BAG,OTHER,UNKNOWN,2.08,0.19,0.4,2.48,1.25,12.5,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,0,9,XMAS_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.1,1,BRONZE,c12526@loyal.eu,+49 555 526 526,SMS,1,8-16,NEW
EU_575886_R1,EU_LN_80388,1/1/26 1:07,12517,6,ACTIVE,Germany,EU,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,MISC,CERAMIC,UNKNOWN,2.95,0.19,0.56,3.51,1.77,3.54,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,161,35,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_554325_R4,EU_LN_186007,8/3/25 2:48,12621,23,LOYAL,Germany,EU,23206,LUNCH BAG APPLE DESIGN,BAG,OTHER,UNKNOWN,1.65,0.19,0.31,1.96,0.99,29.7,EU_CENTRAL,0.0,EUR,30,B2B,0,DE,165,69,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.1,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,0,16-20,ACTIVE
EU_C558897,EU_LN_18809,8/17/25 3:05,12619,13,ACTIVE,Germany,EU,M,Manual,MISC,OTHER,UNKNOWN,389.68,0.19,74.04,463.72,233.81,-233.81,EU_CENTRAL,5.99,EUR,-1,B2C,1,DE,95,47,HOME_LINE,M,0,30,STANDARD,1,FULL,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,ACTIVE
EU_556578_R4,EU_LN_188254,8/24/25 1:23,12472,13,ACTIVE,Germany,EU,22556,PLASTERS IN TIN CIRCUS PARADE ,MISC,OTHER,UNKNOWN,1.65,0.19,0.31,1.96,0.99,11.88,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,193,51,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_569001,EU_LN_29536,11/12/25 5:02,12703,2,NEW,Germany,EU,22302,COFFEE MUG PEARS  DESIGN,MUG,OTHER,UNKNOWN,2.55,0.19,0.48,3.03,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,7,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,0,NONE,,,NONE,1,8-16,NEW
EU_574713_R2,EU_LN_122053,1/3/26 1:36,12628,4,NEW,Germany,EU,23234,BISCUIT TIN VINTAGE CHRISTMAS,MISC,OTHER,UNKNOWN,2.89,0.19,0.55,3.44,1.73,10.38,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,31,20,VINTAGE_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,16-20,NEW
EU_571824_R2,EU_LN_119233,12/15/25 22:59,12472,13,ACTIVE,Germany,EU,21669,BLUE STRIPE CERAMIC DRAWER KNOB,MISC,CERAMIC,BLUE,1.45,0.19,0.28,1.73,0.87,10.44,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,321,51,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_544933_R4,EU_LN_178657,5/7/25 19:54,12633,5,ACTIVE,Germany,EU,22303,COFFEE MUG APPLES DESIGN,MUG,OTHER,UNKNOWN,2.55,0.19,0.48,3.03,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,1,DE,0,15,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,BRONZE,c12633@loyal.eu,+49 555 633 633,SMS,1,8-16,ACTIVE
EU_578043_R2,EU_LN_125580,1/19/26 1:49,12474,30,LOYAL,Germany,EU,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,BOX,WOOD,UNKNOWN,2.95,0.19,0.56,3.51,1.77,10.62,EU_CENTRAL,5.99,EUR,6,B2B,1,DE,351,98,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,0,NONE,,,NONE,1,10-18,ACTIVE
EU_562537_R10,EU_LN_451067,11/27/25 2:12,12517,6,ACTIVE,Germany,EU,23266,SET OF 3 WOODEN STOCKING DECORATION,MISC,WOOD,UNKNOWN,1.25,0.19,0.24,1.49,0.75,9.0,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,63,35,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_C563107_R7,EU_LN_323299,11/12/25 21:27,12709,26,LOYAL,Germany,EU,21452,TOADSTOOL MONEY BOX,BOX,OTHER,UNKNOWN,2.95,0.19,0.56,3.51,1.77,-1.77,EU_CENTRAL,5.99,EUR,-1,B2B,1,DE,247,73,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,GOLD,c12709@loyal.eu,+49 555 709 709,APP,1,8-16,ACTIVE
EU_547821,EU_LN_9820,5/8/25 2:00,12621,23,LOYAL,Germany,EU,23159,SET OF 5 PANCAKE DAY MAGNETS,MISC,OTHER,UNKNOWN,1.85,0.19,0.35,2.2,1.11,133.2,EU_CENTRAL,0.0,EUR,120,B2B,0,DE,106,69,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,0,16-20,ACTIVE
EU_563808_R5,EU_LN_238199,11/5/25 22:56,12626,13,ACTIVE,Germany,EU,23176,ABC TREASURE BOOK BOX ,BOX,OTHER,UNKNOWN,2.25,0.19,0.43,2.68,1.35,10.8,EU_CENTRAL,5.99,EUR,8,B2C,1,DE,214,37,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,SILVER,c12626@loyal.eu,+49 555 626 626,EMAIL,1,8-16,ACTIVE
EU_555162_R1,EU_LN_58022,7/21/25 21:25,12473,9,ACTIVE,Germany,EU,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,MISC,OTHER,UNKNOWN,1.25,0.19,0.24,1.49,0.75,9.0,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,0,33,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,16-20,ACTIVE
EU_557569_R11,EU_LN_489334,10/19/25 21:56,12474,30,LOYAL,Germany,EU,21746,SMALL RED RETROSPOT WINDMILL,MISC,OTHER,RED,1.25,0.19,0.24,1.49,0.75,9.0,EU_CENTRAL,5.99,EUR,12,B2B,1,DE,196,98,RETRO_CO,S,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_552844,EU_LN_12941,6/24/25 1:47,12649,4,NEW,Germany,EU,21086,SET/6 RED SPOTTY PAPER CUPS,MISC,PAPER,RED,0.65,0.19,0.12,0.77,0.39,4.68,EU_CENTRAL,5.99,EUR,12,B2C,1,DE,152,23,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,16-20,NEW
EU_545295_R3,EU_LN_136159,5/4/25 23:19,12709,26,LOYAL,Germany,EU,21086,SET/6 RED SPOTTY PAPER CUPS,MISC,PAPER,RED,0.65,0.19,0.12,0.77,0.39,18.72,EU_CENTRAL,0.0,EUR,48,B2B,1,DE,83,73,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.05,1,GOLD,c12709@loyal.eu,+49 555 709 709,APP,1,8-16,ACTIVE
EU_576607_R1,EU_LN_80989,1/5/26 2:52,12474,30,LOYAL,Germany,EU,23292,SPACEBOY CHILDRENS CUP,MISC,OTHER,UNKNOWN,1.25,0.19,0.24,1.49,0.75,6.0,EU_CENTRAL,5.99,EUR,8,B2B,1,DE,344,98,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_536861_R11,EU_LN_471858,4/2/25 21:54,12427,5,ACTIVE,Germany,EU,22301,COFFEE MUG CAT + BIRD DESIGN,MUG,OTHER,UNKNOWN,2.55,0.19,0.48,3.03,1.53,9.18,EU_CENTRAL,5.99,EUR,6,B2C,0,DE,0,24,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,0,NONE,,,NONE,0,16-20,ACTIVE
EU_554699_R9,EU_LN_400591,9/9/25 20:27,12613,6,ACTIVE,Germany,EU,23202,JUMBO BAG VINTAGE LEAF,BAG,OTHER,UNKNOWN,2.08,0.19,0.4,2.48,1.25,12.5,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,64,18,VINTAGE_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.1,1,BRONZE,c12613@loyal.eu,+49 555 613 613,SMS,1,8-16,ACTIVE
EU_541269_R7,EU_LN_303746,4/19/25 22:11,12626,13,ACTIVE,Germany,EU,22509,SEWING BOX RETROSPOT DESIGN ,BOX,OTHER,UNKNOWN,14.95,0.19,2.84,17.79,8.97,35.88,EU_CENTRAL,5.99,EUR,4,B2C,1,DE,0,37,RETRO_CO,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.03,1,SILVER,c12626@loyal.eu,+49 555 626 626,EMAIL,1,8-16,ACTIVE
EU_581578_R4,EU_LN_214375,2/18/26 23:26,12713,1,NEW,Germany,EU,23201,JUMBO BAG ALPHABET,BAG,OTHER,UNKNOWN,2.08,0.19,0.4,2.48,1.25,12.5,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,0,16,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.1,0,NONE,,,NONE,0,16-20,NEW
EU_552875_R11,EU_LN_484716,9/9/25 20:51,12621,23,LOYAL,Germany,EU,23084,RABBIT NIGHT LIGHT,LIGHTING,OTHER,UNKNOWN,1.79,0.19,0.34,2.13,1.07,51.36,EU_CENTRAL,0.0,EUR,48,B2B,0,DE,153,69,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,STANDARD,3,1,0.08,1,GOLD,c12621@loyal.eu,+49 555 621 621,APP,0,16-20,ACTIVE
EU_571824_R9,EU_LN_419381,2/2/26 22:59,12472,13,ACTIVE,Germany,EU,22078,RIBBON REEL LACE DESIGN ,MISC,OTHER,UNKNOWN,2.1,0.19,0.4,2.5,1.26,12.6,EU_CENTRAL,5.99,EUR,10,B2C,1,DE,321,51,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,0,10-18,ACTIVE
EU_538174_R8,EU_LN_344213,3/19/25 20:45,12471,49,LOYAL,Germany,EU,22748,POPPY'S PLAYHOUSE KITCHEN,MISC,OTHER,UNKNOWN,2.1,0.19,0.4,2.5,1.26,7.56,EU_CENTRAL,5.99,EUR,6,B2B,1,DE,7,87,HOME_LINE,M,1,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12471@loyal.eu,+49 555 471 471,APP,1,16-20,ACTIVE
EU_575886_R10,EU_LN_466269,3/5/26 1:07,12517,6,ACTIVE,Germany,EU,21974,SET OF 36 PAISLEY FLOWER DOILIES,MISC,OTHER,UNKNOWN,1.45,0.19,0.28,1.73,0.87,1.74,EU_CENTRAL,5.99,EUR,2,B2C,1,DE,161,35,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,0,NONE,,,NONE,1,10-18,ACTIVE
EU_542648_R11,EU_LN_476778,5/31/25 22:56,12476,20,LOYAL,Germany,EU,22427,ENAMEL FLOWER JUG CREAM,MISC,OTHER,UNKNOWN,5.95,0.19,1.13,7.08,3.57,10.71,EU_CENTRAL,5.99,EUR,3,B2B,0,DE,48,57,HOME_LINE,M,0,30,STANDARD,1,SIMPLIFIED,DHL,EXPRESS,3,0,0.05,1,GOLD,c12476@loyal.eu,+49 555 476 476,APP,0,8-16,ACTIVE
